4.7262,0.530265
4.7426,0.54497
4.8118,0.602764
4.8247,0.612732
4.846,0.628609
4.8655,0.642489
4.8922,0.660451
4.9071,0.669938
4.9117,0.672787
4.9279,0.682524
4.95,0.695043
4.9711,0.706159
5.006,0.722716
5.0169,0.727413
5.0448,0.738394
5.0508,0.740558
5.0567,0.742618
5.0666,0.745922
5.0712,0.747391
5.0761,0.748911
5.0795,0.749938
5.082,0.750679
5.0955,0.754465
5.0958,0.754545
5.121,0.760633
5.1531,0.766565
5.1696,0.768817
5.1774,0.769694
5.1891,0.770783
5.1994,0.771517
5.2141,0.772201
5.2218,0.772389
5.2287,0.772459
5.2396,0.772378
5.25,0.772084
5.2843,0.769625
5.2908,0.768903
5.2978,0.768035
5.3018,0.767498
5.3057,0.766944
5.3086,0.766513
5.3447,0.759828
5.4025,0.744133
5.4255,0.736233
5.4345,0.732893
5.4455,0.728624
5.4464,0.728266
5.503,0.703059
5.5102,0.699486
5.5223,0.693302
5.529,0.689782
5.5528,0.67674
5.5691,0.667336
5.5818,0.65975
5.5896,0.654982
5.6431,0.620138
5.6609,0.607764
5.6981,0.58075
5.7262,0.559384
5.7282,0.557834
5.7444,0.54514
5.7523,0.538864
5.7709,0.523873
5.778,0.518076
5.7831,0.513886
5.7923,0.506278
5.7988,0.500865
5.802,0.498188
5.8145,0.487664
5.8203,0.482744
5.8299,0.474552
5.8347,0.470434
5.8539,0.453824
5.8663,0.442986
5.8766,0.433923
5.877,0.43357
5.8776,0.43304
5.8845,0.426937
5.8898,0.422234
5.9178,0.397192
5.9463,0.371418
5.9576,0.361134
5.9697,0.35009
5.983,0.337918
6.0086,0.314418
6.0142,0.309269
6.0351,0.29004
6.0481,0.278077
6.0602,0.266948
6.1108,0.220584
6.1352,0.1984
6.1487,0.186194
6.1657,0.170908
6.1712,0.165984
6.1851,0.15359
6.1911,0.148263
6.1931,0.146492
6.2092,0.13229
6.2373,0.107797
6.2532,0.0941186
6.3014,0.053556
6.3114,0.0453258
6.321,0.0374877
6.3456,0.0177009
6.3671,0.000773747
6.4395,-0.0535035
6.4843,-0.0848142
6.4945,-0.0916853
6.504,-0.097997
6.5189,-0.107723
6.5882,-0.150113
6.598,-0.155722
6.6214,-0.168718
6.6251,-0.170721
6.6457,-0.181621
6.6744,-0.196077
6.6909,-0.204003
6.6924,-0.204709
6.7,-0.208253
6.7069,-0.211419
6.7076,-0.211737
6.7214,-0.217911
6.7364,-0.224399
6.7934,-0.24694
6.821,-0.256666
6.8911,-0.277957
6.9102,-0.282929
6.9295,-0.287603
6.9486,-0.291885
6.9617,-0.294629
7.0079,-0.303078
7.0173,-0.304568
7.0307,-0.306563
7.0554,-0.309845
7.0658,-0.311077
7.0721,-0.311781
7.0806,-0.31268
7.1512,-0.318007
7.1894,-0.319381
7.2157,-0.319753
7.2159,-0.319754
7.2224,-0.319776
7.2499,-0.319574
7.2631,-0.319313
7.2754,-0.318976
7.3053,-0.317795
7.3393,-0.315858
7.367,-0.313837
7.4363,-0.307179
7.4466,-0.306007
7.4779,-0.302175
7.4872,-0.300961
7.4896,-0.300642
7.522,-0.296122
7.5351,-0.294183
7.5876,-0.28581
7.6309,-0.278215
7.6601,-0.272759
7.6632,-0.272165
7.6822,-0.268458
7.6841,-0.268081
7.7097,-0.262903
7.7536,-0.253579
7.7582,-0.252569
7.7649,-0.251089
7.7738,-0.249102
7.7749,-0.248855
7.7997,-0.243192
7.8158,-0.239422
7.8287,-0.236347
7.8412,-0.233322
7.8513,-0.230845
7.8626,-0.228038
7.866,-0.227186
7.8829,-0.222902
7.8949,-0.219809
7.8969,-0.219289
7.8977,-0.219081
7.9078,-0.216436
7.9248,-0.211914
7.9588,-0.202604
8.0799,-0.166383
8.0926,-0.16229
8.1638,-0.138223
8.1747,-0.134366
8.1783,-0.133081
8.2193,-0.118078
8.2212,-0.117365
8.2377,-0.111117
8.2411,-0.109815
8.2471,-0.107506
8.2533,-0.105103
8.2741,-0.0969204
8.2833,-0.0932407
8.3072,-0.0835068
8.316,-0.0798586
8.3525,-0.0643515
8.3564,-0.0626587
8.3666,-0.0581977
8.3718,-0.0559051
8.3765,-0.0538221
8.4084,-0.039414
8.4204,-0.0338709
8.4302,-0.029294
8.4868,-0.00198191
8.4954,0.00229859
8.5135,0.0114195
8.5322,0.021001
8.5649,0.038138
8.5655,0.0384568
8.6274,0.0722005
8.6278,0.0724235
8.6394,0.078929
8.6559,0.0882773
8.7156,0.122974
8.718,0.124396
8.7708,0.156156
8.7899,0.167853
8.8083,0.179213
8.8594,0.211169
8.8742,0.220518
8.8901,0.230599
8.9408,0.262927
8.9555,0.27233
8.9656,0.278794
8.9696,0.281354
8.9697,0.281418
8.9703,0.281802
8.985,0.291207
9.002,0.302074
9.0072,0.305395
9.0084,0.30616
9.0263,0.31757
9.0405,0.326594
9.0541,0.33521
9.0544,0.3354
9.0627,0.340642
9.075,0.348385
9.0993,0.363583
9.1002,0.364143
9.1379,0.387382
9.1686,0.405938
9.1855,0.415985
9.203,0.426248
9.224,0.438358
9.2386,0.446634
9.3379,0.499196
9.3573,0.508584
9.4028,0.529278
9.5391,0.57825
9.5688,0.585947
9.603,0.593344
9.6059,0.593896
9.6487,0.600652
9.68,0.603881
9.6858,0.604316
9.6904,0.604625
9.7325,0.605911
9.7388,0.605862
9.7403,0.605841
9.763,0.605077
9.7766,0.604217
9.7806,0.603906
9.8066,0.601237
9.8431,0.595579
9.8576,0.592704
9.8672,0.590603
9.9388,0.569942
9.9503,0.565799
9.9562,0.563586
9.9564,0.56351
9.9925,0.548647
10.0122,0.539593
10.0129,0.539259
10.0579,0.516052
10.0605,0.514607
10.0639,0.512701
10.0814,0.502582
10.1067,0.487062
10.1265,0.474189
10.1306,0.471445
10.1495,0.45845
10.1712,0.442841
10.1984,0.422257
10.2251,0.400982
10.2283,0.398362
10.2609,0.370854
10.277,0.356729
10.3226,0.314889
10.3235,0.314037
10.3674,0.271316
10.3836,0.255005
10.3927,0.24572
10.422,0.215258
10.4416,0.194427
10.4905,0.14103
10.52,0.107958
10.5242,0.103204
10.5605,0.0616908
10.5663,0.0549946
10.5719,0.0485143
10.5766,0.0430657
10.604,0.0111226
10.6345,-0.0247179
10.6385,-0.0294365
10.6546,-0.0484537
10.6774,-0.0754427
10.6807,-0.0793538
10.7201,-0.126031
10.7272,-0.134432
10.7424,-0.152392
10.7645,-0.178423
10.7649,-0.178894
10.7701,-0.185
10.7898,-0.208057
10.8127,-0.234679
10.8546,-0.282741
10.877,-0.308014
10.8923,-0.325081
10.926,-0.36204
10.9434,-0.380749
10.9501,-0.387879
10.9579,-0.396126
10.9753,-0.41431
10.9798,-0.418963
10.9844,-0.423697
11.0092,-0.448827
11.0406,-0.479633
11.059,-0.497127
11.0939,-0.529092
11.0961,-0.531052
11.1188,-0.550873
11.125,-0.556157
11.1579,-0.583239
11.1695,-0.592391
11.1722,-0.594491
11.1735,-0.595497
11.1813,-0.601483
11.2053,-0.619281
11.2567,-0.654149
11.294,-0.67656
11.2989,-0.679318
11.3276,-0.694586
11.3481,-0.704554
11.3567,-0.708501
11.3622,-0.710951
11.3831,-0.719735
11.3954,-0.724514
11.4352,-0.737965
11.4469,-0.741331
11.4821,-0.74984
11.4973,-0.75276
11.5029,-0.753722
11.5494,-0.75932
11.5864,-0.760747
11.605,-0.76046
11.6148,-0.76004
11.6233,-0.759526
11.6323,-0.758832
11.6522,-0.756751
11.6712,-0.754068
11.7032,-0.748037
11.7181,-0.744591
11.7456,-0.737188
11.7524,-0.735152
11.7964,-0.720058
11.798,-0.719448
11.8055,-0.716531
11.8489,-0.697867
11.8971,-0.673735
11.9043,-0.669838
11.9469,-0.64531
11.988,-0.6194
11.9884,-0.619138
12.0009,-0.610843
12.0047,-0.608286
12.0075,-0.606391
12.0197,-0.598029
12.0323,-0.589222
12.0445,-0.580532
12.0608,-0.568684
12.0978,-0.540838
12.1083,-0.532712
12.1573,-0.49362
12.1708,-0.482543
12.1907,-0.466
12.2199,-0.441312
12.2359,-0.427599
12.264,-0.403244
12.2818,-0.387664
12.2971,-0.374194
12.3113,-0.361637
12.3437,-0.332831
12.3637,-0.314979
12.4192,-0.26537
12.4328,-0.253237
12.4569,-0.2318
12.4631,-0.226301
12.4676,-0.222316
12.47,-0.220192
12.4751,-0.215683
12.4922,-0.200611
12.5184,-0.177682
12.5268,-0.17038
12.5277,-0.169599
12.5355,-0.162844
12.5479,-0.152153
12.5559,-0.145291
12.59,-0.116361
12.5922,-0.114513
12.6296,-0.0835129
12.6428,-0.0727611
12.6752,-0.0468373
12.6845,-0.0395242
12.6877,-0.0370215
12.71,-0.0197804
12.7287,-0.00560229
12.7293,-0.00515226
12.7744,0.0279127
12.7771,0.0298404
12.7897,0.0387555
12.8023,0.0475393
12.8134,0.0551643
12.8229,0.0616052
12.8249,0.0629513
12.9231,0.124587
12.9336,0.130645
12.9385,0.133436
12.9762,0.154136
12.9985,0.165731
13.025,0.178878
13.0598,0.195097
13.0632,0.196618
13.1608,0.235479
13.1699,0.238635
13.189,0.245004
13.2159,0.253394
13.2414,0.260731
13.2772,0.270041
13.2794,0.270576
13.2845,0.2718
13.286,0.272156
13.2935,0.273904
13.295,0.274248
13.3232,0.280353
13.3695,0.288934
13.3821,0.290968
13.3968,0.293183
13.4201,0.296351
13.4524,0.300071
13.4766,0.302364
13.4788,0.302552
13.5161,0.305236
13.5255,0.305767
13.5319,0.306095
13.5568,0.307126
13.5694,0.307501
13.5852,0.307837
13.5896,0.307904
13.5991,0.308011
13.6274,0.308025
13.6274,0.308025
13.6289,0.308013
13.6331,0.307974
13.6544,0.30763
13.6794,0.306924
13.6981,0.306192
13.708,0.305735
13.7107,0.305603
13.7159,0.305338
13.7895,0.30028
13.7961,0.299712
13.8174,0.297762
13.8382,0.295684
13.8457,0.294894
13.8554,0.293841
13.8907,0.289715
13.9057,0.287827
13.916,0.286485
13.9426,0.282851
13.9729,0.278423
13.9927,0.275368
14.0015,0.273969
14.004,0.273568
14.046,0.266522
14.0495,0.265909
14.0565,0.264673
14.0913,0.258302
14.0966,0.257299
14.1269,0.251394
14.1656,0.243432
14.1669,0.243156
14.1982,0.236354
14.2221,0.230945
14.2304,0.229022
14.2637,0.221076
14.2829,0.21632
14.2939,0.213538
14.3192,0.206974
14.3262,0.205116
14.3469,0.199517
14.3664,0.194095
14.3687,0.193446
14.4124,0.180716
14.4473,0.169993
14.454,0.167875
14.4565,0.16708
14.5183,0.146561
14.5705,0.127874
14.5824,0.123433
14.6288,0.105457
14.6313,0.104459
14.6688,0.089097
14.6746,0.0866574
14.6962,0.0774184
14.7013,0.0752027
14.725,0.0647239
14.7797,0.0394171
14.7885,0.035199
14.8436,0.00786291
14.8459,0.00668782
14.8566,0.00118274
14.8616,-0.00141007
14.8912,-0.017021
14.897,-0.0201324
14.9206,-0.032965
15.0069,-0.0821768
15.053,-0.109832
15.078,-0.12519
15.1102,-0.145312
15.1168,-0.149481
15.1345,-0.16073
15.1499,-0.170596
15.155,-0.173878
15.1575,-0.17549
15.1601,-0.177169
15.1938,-0.199076
15.2033,-0.205301
15.2226,-0.218002
15.2349,-0.226133
15.2546,-0.239202
15.2656,-0.246522
15.3023,-0.271024
15.3139,-0.278782
15.3157,-0.279986
15.3792,-0.322412
15.4324,-0.357614
15.4377,-0.361091
15.4425,-0.364233
15.468,-0.380823
15.4766,-0.386373
15.4868,-0.392925
15.4884,-0.393949
15.5257,-0.417544
15.5346,-0.423087
15.5406,-0.426802
15.5775,-0.449244
15.5794,-0.45038
15.6051,-0.465523
15.607,-0.466626
15.6171,-0.47245
15.6221,-0.475308
15.6325,-0.481196
15.6404,-0.485618
15.6613,-0.497092
15.6794,-0.506752
15.7061,-0.520501
15.7291,-0.531834
15.7319,-0.53318
15.7345,-0.534422
15.7462,-0.539934
15.7941,-0.561042
15.7952,-0.561498
15.7978,-0.56257
15.8224,-0.572336
15.8262,-0.573781
15.8435,-0.580148
15.855,-0.584179
15.8798,-0.592308
15.8871,-0.59455
15.8996,-0.598227
15.9476,-0.610371
15.9637,-0.613717
16.0031,-0.620293
16.0187,-0.622249
16.0266,-0.623095
16.0696,-0.625974
16.0825,-0.626258
16.0894,-0.626298
16.0904,-0.626297
16.1005,-0.626197
16.136,-0.624497
16.1691,-0.620989
16.1716,-0.620647
16.1828,-0.618986
16.2035,-0.615344
16.2389,-0.607385
16.2392,-0.607307
16.3043,-0.58689
16.3256,-0.578592
16.3304,-0.576612
16.3475,-0.569231
16.3505,-0.567883
16.3573,-0.564771
16.3636,-0.561815
16.3815,-0.553042
16.407,-0.539592
16.4072,-0.539482
16.4177,-0.533617
16.4212,-0.531621
16.4278,-0.5278
16.4373,-0.522171
16.4484,-0.515402
16.45,-0.51441
16.5348,-0.455864
16.5609,-0.435578
16.564,-0.433101
16.5845,-0.416363
16.62,-0.385955
16.6388,-0.369152
16.689,-0.322042
16.6934,-0.317763
16.6965,-0.314736
16.702,-0.309338
16.7109,-0.300528
16.7176,-0.293837
16.7424,-0.268643
16.7581,-0.252358
16.8328,-0.171729
16.842,-0.16148
16.8488,-0.153862
16.8679,-0.132302
16.9416,-0.0471419
16.9609,-0.024448
16.973,-0.0101588
17.0014,0.0235191
17.0133,0.0376707
17.0255,0.0521957
17.0402,0.069711
17.0497,0.0810324
17.1183,0.162506
17.1374,0.185004
17.1459,0.194976
17.2002,0.257914
17.2116,0.270926
17.2197,0.280123
17.2206,0.281142
17.2314,0.293329
17.2441,0.307555
17.2971,0.365536
17.3011,0.369811
17.3375,0.408002
17.3787,0.449518
17.4035,0.473543
17.4139,0.48339
17.4571,0.522747
17.4735,0.537006
17.5072,0.565064
17.5174,0.573215
17.5373,0.588644
17.5454,0.594744
17.5585,0.60438
17.5622,0.607051
17.5871,0.624424
17.5873,0.62456
17.6211,0.646429
17.6362,0.655549
17.6649,0.671752
17.6741,0.676628
17.69,0.684685
17.7199,0.698556
17.7885,0.723947
17.8142,0.731118
17.8182,0.732118
17.8203,0.732631
17.8292,0.734709
17.8381,0.736633
17.8567,0.740154
17.8697,0.742214
17.8703,0.742301
17.8835,0.744041
17.8912,0.744899
17.8955,0.745328
17.8979,0.745552
17.904,0.746071
17.9457,0.747695
17.9485,0.747685
17.9784,0.746641
17.9905,0.745739
17.9929,0.745527
17.9942,0.745408
18.0053,0.744262
18.0115,0.743523
18.0511,0.737136
18.0827,0.730014
18.0911,0.727825
18.0947,0.726849
18.1007,0.725174
18.1105,0.722304
18.1169,0.720341
18.1469,0.710227
18.2295,0.674957
18.2641,0.657165
18.2763,0.650495
18.2806,0.648097
18.2883,0.643741
18.3065,0.633139
18.3203,0.624822
18.3217,0.623965
18.341,0.611912
18.3443,0.609807
18.3542,0.603416
18.3883,0.580578
18.495,0.50189
18.5368,0.46864
18.5754,0.437012
18.6167,0.402394
18.6214,0.398411
18.6246,0.395697
18.689,0.340471
18.6908,0.338915
18.7273,0.3073
18.741,0.295416
18.7553,0.283011
18.7568,0.281711
18.7677,0.272262
18.7806,0.261092
18.7807,0.261005
18.8073,0.238038
18.8242,0.223509
18.8276,0.220592
18.829,0.219393
18.8449,0.205799
18.8466,0.204351
